"label"	"post"	"post_augmented"
"ESFJ"	"guy fieri - <mbti>/7 giada de laurentiis - <mbti>/2 maybe? paula deen - <mbti>/2 alton brown - <mbti> (i already looked this up a while ago)/5 rachel ray - <mbti>/7 or 9? robert irvine - <mbti>/8 i know..."	"guy fieri - <mbti> / 7 giada de laurentiis - <mbti> / 2 maybe? paula - <mbti> / - <mbti> (already looked up while) / 5 rachel ray - <mbti> / 7 or 9? irvine - <mbti> / 8 i. .."
"ESFJ"	"way way way way too fast. coming from me, that's saying something lol. (i get attached really fast trust me, azrael can attest to this)"	"way way too fast. from me, that ' s saying something lol. (i get really me, this )"
"ESFJ"	"<mbti> 130 lbs 5'5 blue eyes curly brown/blonde hair (it was blonde when i was a kid though :( ) i'm the one in the blue pants below! 243658"	"<mbti> 130 lbs ' 5 brown / blonde hair (it was blonde when was kid: () i ' the in blue pants below! 243658"
"ESFJ"	"i'm looking for perspective from females on just what makes them tick in relationships? what are turn ons, what are turn offs. what give you feelings of security or loneliness? i'm an <mbti>, and..."	"' m females on just what makes tick in? what are, what are turn offs. what give you feelings of security or loneliness? ' m an <mbti>, and. .."
"ESFJ"	"well, i don't think anyone finds it easy to stay concentrated on something that bores them. i have adhd. adhd is easier to identify than add because it's more than concentration problems. ..."	"well, i ' t think finds it easy to stay something that bores them. have. is easier than add it ' s more than concentration problems. ..."
"ESFJ"	"i believe the meaning of life is nothing. i'm not here for any other reason than coincidence. however, it's up to me to make the best of it, and i am free to do so:)"	"i believe the meaning life is. i ' here for any other reason. , it ' s up to me to make of it, i am free to do so: )"
"ESFJ"	"i think those pairings are ideal for ease of communication and daily living. this of course which can lead to long term relationship success if that is what someone is seeking, but everyone has..."	"i think pairings for ease of communication and daily living. this course which can lead to long term relationship what someone seeking, but everyone. .."
"ESFJ"	"i think people take what i say too literally, like it takes a certain kind of person to pick up on the meaning hidden behind my words, or at least to ask hey what did you mean by that? i guess i'm..."	"i think take i say, it takes certain kind of person pick up on the meaning hidden behind my words, or least to ask hey did you mean by that? i guess ' m. .."
"ESFJ"	"being happy. that was a good date. he really knows how to make me laugh and smile. i even got a hug, and he smells good, as usual. :proud:"	"being happy. a date. really knows how make me and smile. i even got a, he smells good, usual. ::"
"ESFJ"	"i think <mbti> fits the best....but is still lacking. i would be a solid <mbti> but i score very highly on th e when doing mbti testing. i also have a preference for te. i appreciate it and am drawn to..."	"i think <mbti> fits the best. .. . but is still lacking. i would a solid <mbti> but i score highly on th doing. have a preference te. i appreciate it and am drawn. .."
"ESFJ"	"b positive. i've heard of this idea. i wish i could find out why some countries in asia believe in it. also from what i've heard about type b, it seems somewhat like enneagram type 6 to me. my..."	"b positive. ' ve heard this idea. i wish i could find out some countries in asia believe in it. from what ' heard type b, it seems somewhat enneagram 6 to me. ..."
"ESFJ"	"most fictional vampires are stps though lol they are very much in the physical world. i couldn't see them as <mbti> sorry. i can see why basilisk may not be the best though. but idk they exist..."	"most fictional stps though lol are very much the physical world. i couldn ' t see <mbti> sorry. i can why basilisk may not be the. but they exist. .."
"ESFJ"	"yeah, you are wording it well in regards to the <mbti> i know. in recent events, i found out this <mbti> loves me, so it explains his very (surprisingly) affectionate, cuddling ways with me. i have..."	"yeah, you wording it well to the <mbti>. in recent events, i found this <mbti> me, so it explains (surprisingly) affectionate, cuddling with me. i have. .."
"ESFJ"	"look, my <mbti> friends, don't let anyone tell you how you should or shouldn't act. if someone can't handle your honesty then don't sweat it. you wont get along with some people no matter what, so..."	"look, my <mbti> friends, don ' t anyone tell you how you should ' act. if someone can ' t handle your then don ' t sweat it. wont along with people what, so. .."
"ESFJ"	"4 (i love this quote ^_^) we, like flowing water, we are wanderers in search of a sea. juan baladan gadea"	"( i love ^ _ ^ ), flowing, we are wanderers in search a. juan gadea"
"ESFJ"	"without further context, it's pretty difficult for me to extrapolate why your friend is reacting the way she is. for me, it really bothers me when i detect even a hint of insincerity in an..."	"without context, it ' pretty difficult for to why your friend is reacting the way. for, it really bothers me when i detect even a hint an. .."
"ESFJ"	"if there's one function i'll never understand, that's fi. i don't even know what fi users are talking about when they describe what fi does or feels like."	"there ' function i ' ll never understand, that '. i don ' t even know what users are talking about when they describe fi does or."
"ESFJ"	"i don't think it's off topic at all, quite the contrary. my whole original reason for writing was that scrolling through the <mbti> forum, where i spend most of my time, most of what i saw was other..."	"i don ' t it ' s off topic, quite. my whole original for writing was that scrolling through the <mbti>, i most of my time, most of i saw was other. .."
"ESFJ"	"esfjs are istps' supervisors. istps actually tend to be intimidated by esfjs because we use fe way better than they do. istps have fe as their inferior function, so they acknowledge its importance..."	"esfjs are istps ' supervisors. istps actually tend esfjs because fe better they do. istps have fe as their inferior function, so acknowledge its. .."
"ESFJ"	"ok so here's the thing. last week my friends and i got into an interesting conversation about the quirks that we had, trying to relate them back to type in one way or another. everyone of us at the..."	"so here ' the thing. week friends and got conversation about the quirks that we had, trying to relate them to type in one way another. everyone of us at the. .."
"ESFJ"	"i never knew this hornet. that's very interesting. this discussion led me back to thinking what this discussion is about: <mbti>'s being led on. another think for an <mbti> or for myself anyways is..."	"never knew this hornet. ' s very. led me back to what this discussion is about: <mbti> ' being led on. think for an <mbti> for myself is. .."
"ESFJ"	"photos are great, and i love printing them for actual photo albums. (old-fashioned, i know, but i love the thought of having my memories in a tangible form that can withstand server crashes and..."	"photos are great, and love them for actual photo albums. (- fashioned, , but i love having in a tangible form that can withstand server crashes and. .."
"ESFJ"	"this made me laugh~ i needed that :) i don't think my husband really knew he wanted to get married, it was more that it was the next step of what you are suppose to do. for my personality, the..."	"this made me laugh ~ needed that:) i ' t think husband really knew he wanted get married, it was that it was next step of what you to. for my, the. .."
"ESFJ"	"jabberbroccoli @dark romantic @megatuxracer i am actually an <mbti>, you guys were correct all along."	"jabberbroccoli @ romantic @ i actually <mbti>, you correct all along."
"ESFJ"	"...lol no we dooon't :unsure: lol okay. the one thing i'm certain about after having read through a few times is that he's being honest when he feeldumps you at the car. that is basically..."	".. . lol we dooon ' t: unsure: lol okay. the i ' m certain about after having read through times that he ' being honest when you at car. that is basically. .."
"ESFJ"	"actually don't ask about that. i've had trauma in my life like a lot of people, mainly from my dad like i mentioned. that's why i go to therapy. as for inventing reasons not to trust people, i'm..."	"actually don ' ask about. i ' ve had in life like a people, mainly from like i mentioned. that ' s go to therapy. as for inventing reasons not to trust people, i ' m. .."
"ESFJ"	"i love isfjs. they've made some of my best friends throughout my life. we just click so easily and seem to innately understand each other. they are the most comforting type to me. their only downside..."	"i. they ' made some of best friends throughout my life. just so easily and seem to innately understand each other. are most comforting to me. only downside. .."
"ESFJ"	"homemade tomato soup and cucumber slices with salt and pepper. grilling honey-dijon pork tenderloin and garlic shrimp tonight."	"homemade tomato soup and with and. honey - dijon pork tenderloin shrimp tonight."
"ESFJ"	"introverts are smarties, and extroverts are dummies, nana nana boo boooooo! yeah. right. okay, dude. 👅 i did post this article on facebook just now, though, to remind my friends (who are..."	"are smarties, and extroverts are dummies, nana nana boooooo! yeah. right. okay, . 👅 did post article on facebook, , to remind my friends (. .."
"ESFJ"	"definitely ti. honestly, i just don't see any fe. i say probably ixtp--but <mbti> more so. but i'm very new at typing, and don't even know my own type that well, so take what i say with a grain of..."	"definitely ti. , i just don ' t see any fe. i say ixtp - - <mbti> more so. but ' m very new typing, and don ' t even know my type well, what say with a grain of. .."
"ESFJ"	"sort of, except all of the countries in the competition vote, as well as televoting from any country watching."	"sort of, except all the the vote, as as from country watching."
"ESFJ"	"being happy. that was a good date. he really knows how to make me laugh and smile. i even got a hug, and he smells good, as usual. :proud:"	"being happy. that was date. really knows make laugh and smile. i even hug, he smells good, as usual. ::"
"ESFJ"	"i really enjoy <mbti> friendship and communication, but have not dated one. although i am married to an dominant ti ( <mbti>). i think the <mbti> <mbti> relationship has great potential as we use the same..."	"i enjoy <mbti> friendship communication, have not dated one. although i am married an dominant (<mbti> ). the <mbti> <mbti> has potential we use the same. .."
"ESFJ"	"glad i tagged you b/c that's a reasonable viewpoint! i view birthdays the same as you, btw. i guess i just have a morbid view of the year ending, lol. it's traumatic and at the same time..."	"glad tagged you b / c that ' a reasonable viewpoint! i birthdays the same as you, btw. i guess i have a of the year ending, lol. ' traumatic and at the. .."
"ESFJ"	"the only romantic language that i relate to is french! haha. just kidding. i'm torn between words of affirmation, quality time, and physical touch."	"the only romantic that i relate to is french! . just. ' torn words affirmation, quality time,."
"ESFJ"	"philosopher persona: philosophers love being creative with their ideas. they have active imaginations and love exploring anomalies and sometimes scientific curiosities in the physical world...."	"philosopher persona: being with their. active imaginations love exploring anomalies sometimes scientific the physical world. ..."
"ESFJ"	"wow... lenabelle this a great topic of discussion. i have never thought about this before, but it's something i think i'm quite resolute about. i don't think i could deal with infidelity... i think..."	"wow. .. lenabelle this a topic of discussion. i never about this, but it ' s something i think i ' m. don ' t think i with infidelity. .. i think. .."
"ESFJ"	"i am listening to a lot of regina spektor station on pandora. also disney channel stars because their songs put me in a happy mood because disney channel was a happy part of my childhood."	"am listening to a lot of regina spektor station on. also stars their songs put me a happy mood because disney channel part my childhood."
"ESFJ"	"i think <mbti> fits the best....but is still lacking. i would be a solid <mbti> but i score very highly on th e when doing mbti testing. i also have a preference for te. i appreciate it and am drawn to..."	"think <mbti> fits the. .. . but is. i would be a solid <mbti> but i score very highly on th e when doing. also have preference te. i appreciate it and am drawn to. .."
"ESFJ"	"ahahaah, ok!! since i don't think stupidity it's linked to any functions or order of them i have to do the same with idealism! 😆"	", ok! ! don ' it ' s linked to any functions or of them i have the same with idealism!"
"ESFJ"	"it really depends on the individual <mbti> and <mbti>. not all esfjs and not all intjs have the same interests. my dad is an <mbti> and i'm an <mbti>. we both like to read, so we'll read in the same room..."	"it really depends on the individual <mbti> and <mbti>. not all not all intjs interests. dad is <mbti> and ' an <mbti>. we both to read, so we ' ll read in the same room. .."
"ESFJ"	"sounds like you've been with or maybe currently with an <mbti>? you hit the nail on the head here and described why i keep appreciating the <mbti> in my life. i can't explain it well, but it's just so..."	"sounds like you ' ve with maybe currently with an <mbti>? hit the nail on the described why i keep the <mbti> in my life. i can ' t explain it well, it ' s. .."
"ESFJ"	"'one time a boy who liked me told me, every time i hear your voice, my heart pumps barbecued chicken."	"' one time boy me me, time i your, heart pumps barbecued chicken."
"ESFJ"	"hi guys! so i'm asking for a little input one last time on my <mbti> or <mbti>. i'm still torn between the two. i could be an <mbti>, but here are the some of the things that make me wonder if i'm more..."	"hi guys! i ' m a input one last time on my <mbti> or <mbti>. i ' m torn between two. i be an <mbti>, but here are the some of things that make wonder if i ' more. .."
"ESFJ"	"i used to frequent another forum years ago and just find forums to be compiled of introverts. perhaps some esfjs don't have the time or patience to be active on a forum. i go through my moments when..."	"i used frequent another forum years ago and just find forums to be compiled introverts. ' have time or patience to be active a forum. go through my moments when. .."
"ESFJ"	"it gets easier. i can't help but wonder how many of them are actually trolling knowing the sort of response they're going to get. it's cool though, we'll move on and take it in our stride, right?"	"it gets easier. i can ' help how many are actually trolling the sort of response they ' going to get. it ' s cool though, we ' ll on and take in our stride,?"
"ESFJ"	"thank you for replying:) sorry about the stupidity thing, it's just, i've read it so many places now. and those who defend the esfjs say that they aren't stupid, just smart in a different,..."	"thank you for:) sorry about the, it ' just, ' read it so places. and those who the esfjs that they aren ' t stupid, just smart in a different, ..."
"ESFJ"	"here's a list of some, all curtesy of one of the books i love and cite most on here, profiles of the 16 types, william c. jeffries: pm ariel sharon (israel), president dwight david eisenhower,..."	"here ' s a list of, all of one of i love and cite most on here, profiles of the 16, c. : pm ariel sharon (israel ), president, ..."
"ESFJ"	"in these days of paranoia and a healthy dose of mistrust, some forms of hospitality are put off on the wayside. gone are the days when we would accept rides from strangers or keep our front door open..."	"in these days of and healthy of, some forms of hospitality put off on the wayside. gone are the days we accept rides from strangers keep front door. .."
"ESFJ"	"this question kind of hit a note in me. i know i can come across this way too, simultaneously wanting space and being treated unique with people not understanding me. i have fear behind it, maybe..."	"this question a note in me. i come across this way, simultaneously wanting space and treated unique people understanding me. i have fear behind it, maybe. .."
"ESFJ"	"all the ixf-types; ixtp and <mbti> are also somewhat common. that doesn't mean i rule out you being an <mbti>, though.[/quote] i see! well, i'll probably reread the enneagram types sometime just to..."	"all the ixf - types; ixtp and <mbti> are. that doesn ' t i rule out an <mbti>, . [/ quote] i! , i ' ll probably reread the enneagram types sometime to. .."
"ESFJ"	"yes i do like watching those shows. i also like trying to figure out how things will go or what's going to be the outcome of the story. it makes me feel smart when i'm right. as for relating to the..."	"yes i do like those shows. like to how things will go or ' s going to be the outcome of the story. it makes me feel smart when ' m right. as to the. .."
"ESFJ"	"i don't think esfjs are the perfect type. i don't think any type is the perfect type. personality typing is simply a method of describing why a person may act the way that they do, and it takes all..."	"don ' t think esfjs type. i don ' t think any type is the perfect type. personality is simply a method of describing why a act the way that they do, all. .."
"ESFJ"	"what do you mean by project? *intrigued* with you on the 50's. rockabilly has a fun aesthetic though and of course i like marylin's movies (but not enough to have a poster.) i think i..."	"what do by project? * intrigued * with you on 50 ' s. rockabilly has a fun aesthetic though and of course marylin ' movies (but not have a.) think i. .."
"ESFJ"	"hi i'm an <mbti>. i'm 22 years old. i love mbti. i hope to make some friends here. i hope everyone is having a good day"	"hi i ' m <mbti>. i ' years old. love mbti. hope to make some here. i is a good"
"ESFJ"	"hey there platorepublic! :) i have no data to support that this is correct, so it's all purely speculation, but i would wager that not many esfjs run (solo that is). if there is a group of friends..."	"hey there platorepublic! :) i no data that this is correct, so it ' s all purely speculation, but i that not many esfjs (solo is ). if is of friends. .."
"ESFJ"	"haley james scott from one tree hill; i don't know if she's supposed to be an <mbti> but i just feel she is (probably because i connect to her more than any other fictional character, ever) mary..."	"haley james scott from one tree hill; ' t she ' s supposed to be an <mbti> just feel she (probably because connect to more than any other fictional character, ever ). .."
"ESFJ"	"some estjs are terrible conversationalists--it is strange because they are extroverted, but at the same time will want to talk of only their interests i find the ones who listen to my..."	"some estjs terrible conversationalists - - it strange because are extroverted, but at the same time will to of only i find the who to. .."
"ESFJ"	"haha indeed ^^ currently living the dream in korea. so you can imagine why everyone is clamoring for me to make mac and cheese for them ;) it's hard to come by."	"indeed ^ ^ living the dream in. so can imagine why everyone is for make mac cheese for;) it ' s hard to come by."
"ESFJ"	"there are too many similarities to adequately explain, a ridiculous amount of inverse mirroring. this may be because i developed more, but the intps i'm close to feel like the inner voice i never..."	"are too many similarities to adequately explain, a ridiculous inverse mirroring. be because i developed more, the intps i ' m feel like inner voice never. .."
"ESFJ"	"so i know that estps are action-oriented people being se dominated. i'm an <mbti> female who's talking to an <mbti> male and sometimes i have a hard time gauging his feelings about me. as an <mbti>..."	"so i know that estps are action - oriented people being dominated. i ' <mbti> female who ' talking to an <mbti> and i have a hard about me. as an <mbti>. .."
"ESFJ"	"i noticed that on this forum, esfjs are often reduced to their stereotype, and since we're very few of our type on here, most of the time we don't get the opportunity to set anything straight. ..."	"i noticed that this forum, esfjs often reduced to stereotype, and since ' re few of our on, of the time we don ' t get to set anything straight. ..."
"ESFJ"	"i often read more than one book a time, currently the 120 days of sodom - marquis de sade strange tales from a chinese studio - pu songling higurashi no naku koro ni manga - ryukishi07"	"often read than one book time, the days sodom - marquis de sade strange tales a chinese studio - pu higurashi koro ni manga - ryukishi07"
"ESFJ"	"some may call what i do holding a grudge, but actually it's that i learn somebody's basic nature and then respond accordingly. i think a lot of people get away with terrible behavior because most..."	"some may what i do holding a grudge, but actually it ' s that i somebody ' basic respond accordingly. i think lot of get with behavior because most. .."
"ESFJ"	"hello! did you finish your american girl project? you started it ages ago i believe, so i'm very late to asking, haha."	"hello! did finish your project? you started ages ago, so ' m very late, haha."
"ESFJ"	"my ex is an <mbti>. esfjs and isfjs are meant to be best friends: <mbti>'s perfect match is <mbti>. the issue with a <mbti>/ <mbti> couple is that you both want to protect and nurture each other, yet neither..."	"my ex <mbti>. esfjs and isfjs are meant to be best friends: <mbti> ' is <mbti>. the issue a <mbti> / <mbti> couple is you both want to nurture each other, neither. .."
"ESFJ"	"happens to me all the time. i'll have this great new original idea or invention, and come to find out someone else already got there waaaay before my time. sigh!"	"to me the time. i ' this great new idea or invention, and to find out someone else got before my time.!"
"ESFJ"	"so, here's a followup then.... what is the practical difference (that people have experianced in real life) between an <mbti> and <mbti>."	"so, here ' then. .. . practical difference (that people experianced in life) between <mbti> <mbti>."
"ESFJ"	"i think that when anybody is quite cold towards you for a period of time after a relationship it's kind of a loss. i know i would find it quite weird the person i'm dating still being good friends..."	"i that quite cold towards you for a period of time after a relationship it ' s kind of a. i know i find quite weird person i ' dating still good friends. .."
"ESFJ"	"i've just finished watching jessica jones. great series; its nice to see marvel do really dark plotlines. so, what are people's thoughts on typings? i'm not sure on any of these but i just..."	"i ' ve just finished watching jessica jones. great series; its nice to see do really dark plotlines. so, what ' on typings? ' m not on of but i. .."
"ESFJ"	"buttahfly i've studied thea more now, and i know i relate to fe, ne and ti. probably also si. i'm leaning towards <mbti>, but with a well developed ne ti maybe."	"i ' studied now, and i know i relate to, ne and ti. probably also si. i ' m <mbti>, but with developed ne ti."
"ESFJ"	"i got <mbti>. extrovert: 22% sensing: 12% thinking: 50% judging: 56% i'm surprised my s wasn't higher on this. i'm definitely an n."	"i got <mbti>. : 22% sensing: 12% thinking: % judging: 56% i ' surprised my ' t this. ' m definitely."
"ESFJ"	"i relate to this completely. i have lost touch with a lot of friends over the years because i'm just really bad at initiating contact with them and they take it personally. sometimes i'll think to..."	"i this completely. i lost touch with a lot friends over the years i ' just at initiating contact with them and they take it personally. sometimes ' ll to. .."
"ESFJ"	"yes, as much as i need to be around people 90% of the time, i really savor the moments when i'm alone because that's when i get to mull things over in my head. people are very distracting (in a good..."	"yes, as much as i be around people 90% of the, i really savor the when i ' m alone because that ' i get mull things over in head. people very distracting (in good. .."
"ESFJ"	"i've just finished watching jessica jones. great series; its nice to see marvel do really dark plotlines. so, what are people's thoughts on typings? i'm not sure on any of these but i just..."	"i ' ve just watching jessica jones. great series; its nice see marvel do dark plotlines. , what people ' s on? i ' sure on any of these i just. .."
"ESFJ"	"well it does bother me having to stay politically correct or doing things in an acceptable way. maybe that's not fe polr."	"well it does me having to stay correct things in an way. ' s fe polr."
"ESFJ"	"personally, i think having a 'best match' doesn't make sense. there are going to be variations depending on what each <mbti> is ultimately looking for in a relationship. for example, i want to be with..."	"personally, think having a ' best ' doesn ' sense. there are going to be depending on each <mbti> is ultimately for a. for, i want to be with. .."
"ESFJ"	"i think add makes people lean more toward <mbti>, and asperger's makes people lean more toward <mbti>. like grim said, it's the individual's way of handling life and the disorder that helps create their..."	"i think add makes more toward <mbti>, and ' s lean more toward <mbti>. said, it ' s individual ' s way of handling life and the that helps create. .."
"ESFJ"	"hello! recently i've partially befriended another college freshman. from our conversations i already knew she was feeling a bit lonely and we'd talk quite a bit after and during class. it's a tiny..."	"hello! recently i ' ve befriended college. from our i already knew was a bit and we ' d a after and during class. it ' s a tiny. .."
"ESFJ"	"yes and no. arrogant: no. actually, it's the exact opposite. when i'm under a lot of stress, i start to believe i'm utterly incompetent and i blame myself for anything bad that ever happens. ..."	"and. arrogant: no. actually, it ' exact opposite. when ' m a lot of stress, i start to believe i ' m and i myself for anything that ever happens. ..."
"ESFJ"	"thank you so much for your feedback:) you may be right. i wish i could find examples of how isfjs and esfjs wold behave in different situations so i could compare myself to them. with my friend, i..."	"thank you so much:) may be right. wish i could of how isfjs and esfjs behave in different situations so i could myself to them. with friend, i. .."
"ESFJ"	"yep, i agree completely with lenabelle. there's a lot of good lit. already out there and available, but some of it will vary based on the <mbti>'s numbers, i.e. how much they lean to one degree or..."	", agree completely with lenabelle. there ' s a lot of good. already and available, but of it will vary based on the <mbti> ' s numbers, .. much they lean to one degree. .."
"ESFJ"	"i like some christina rossetti poems, and the memoirs of madame vigee le brun. i think it might be too sad for other people though. i consider christina rosetti a genius for some of her poetry, and..."	"like some christina rossetti poems, and the of vigee le. i think it be too sad other people though. i christina a genius for of her poetry, ..."
"ESFJ"	"i think you should be honest with them that you don't think a relationship would work but you think they are attractive and want a casual relationship. i really appreciate men who are confident and..."	"think you should honest with that don ' t think relationship would work but you think they attractive and relationship. i really appreciate men who are confident. .."
"ESFJ"	"he comes across strongly to me as an ixxp, likely an fe heavy skewed portrayal of an <mbti>. i don't get strong si vibes from him (not as dominant perception at least) and he's similar to my <mbti>..."	"he across to an, likely an fe skewed portrayal an <mbti>. don ' t get strong si vibes from him (not dominant perception at least) and he ' similar to my <mbti>. .."
"ESFJ"	"i am a libra, born on the cusp of beauty. beauty has been a big theme of my life. i'm very sensitive about it. i relate to these descriptions, found from the site pluto's child. (i would put the..."	"i am a libra, on cusp beauty. beauty been theme of life. i ' m very sensitive it. i to descriptions, found from the site pluto ' s child. (i would put the. .."
"ESFJ"	"i really appreciate this long and well-thought out comment! thanks for responding! this is totally understandable. i mean, sometimes we're like little puppies jumping around and you don't get..."	"really appreciate this and well - comment! thanks for responding! is totally understandable. i mean, sometimes we ' re little jumping and don ' t get. .."
"ESFJ"	"omg this is the best question ever! seriously, good work. now, expect a novel.. ;) all joking aside, some ways to show appreciation from my experience (and keep in mind i'm currently dating an..."	"omg this is the best question ever! seriously, work. now, novel. .;) aside, some show from my experience (keep in mind i ' currently dating an. .."
"ESFJ"	"i always liked math much better than history (which bored me to tears). i can see how some people would hate math, especially if they think it's just memorization. but personally, once i understood..."	"i always math (which me tears ). i can see how some people would math, especially if they think ' s just. but personally, once i understood. .."
"ESFJ"	"no offense taken, i'm really not trying to get people to say he has issues, i just am looking for input on understanding his personality type a little better so i can work on us in an effective way. ..."	"no taken, i ' m really not trying to get people he has issues, i am looking for input on his personality type a little better i work on us way. ..."
"ESFJ"	"i'm not an <mbti> guy so i don't know if i'll be of much help, but just push yourself to approach him and ask him about something he's interested in. the <mbti> guys i know will know how to take it from..."	"i ' m not an <mbti> guy so i don ' t if i ' ll be much help, but just push yourself approach him and ask him about ' s in. the <mbti> guys i know know how take. .."
"ESFJ"	"don't spend too much time alone. do spend some time single to get over the relationship. rebounds aren't typically too healthy, in my experience."	"don ' too time alone. do single to get over relationship. rebounds ' t too healthy, my experience."
"ESFJ"	"huzzah! she seems to be warming up to me. i guess it just took some time, but yea i was asking her for a lot of help on my labs (not too much though) 🆒"	"! she seems to warming up to me. i guess just took, but yea i was asking her a lot of (not too much though) 🆒"
"ESFJ"	"thank you, i do think that helps! :) i do find myself understanding feelings, trying to motivate others, and focusing on possibilities a lot. but it's possible i relate to the sensing aspects of what..."	"thank you, do think that helps! :) do understanding feelings, to motivate others, and on possibilities a. but ' s possible i relate sensing aspects of what. .."
"ESFJ"	"<mbti>- dog (or swan/sheep) there's something about a dog's warm, expressive eyes that'll charm your socks off every time. dog personalities feature many of the characteristics of the canine..."	"<mbti> - dog (swan / sheep) ' s something about a ' s, expressive eyes that ' ll charm your off every time. personalities feature of the canine. .."
"ESFJ"	"'i don't hang out in personality cafe much any more. it seems like the majority in our forum aren't esfjs, but rather people wanting to complain about esfjs. which is valid, but it becomes draining to..."	"' don ' t hang out in personality much any. it like the majority in our forum ' t esfjs, but rather wanting to complain about. which is valid, it draining. .."
"ESFJ"	"i haven't met many people who deny being extroverts, but again most people are not aware of what being extroverted means."	"i ' t met people who deny extroverts, but most not aware of being means."
"ESFJ"	"yeeeeeaaaaahhhhhhh i related with that shit 100%, confessedly. maybe <mbti> or ili? i considered that type for a long time. i know for certain that si dom is absolutely the opposite of relatable to..."	"i related with that shit 100% , confessedly. maybe <mbti> or? i considered that for long time. i know that is absolutely the opposite relatable to. .."
"ESFJ"	"ne - fi - ni - si - fe - ti - se - te i might be an <mbti> after all. i think a lot of this is influenced by enneagram as well. i'm a 4, a withdrawn type, with a 3 wing, a less withdrawn type. and..."	"ne - fi - ni - si - fe - ti - se - te i might be an <mbti> after. i think a of this is influenced enneagram well. ' m a 4, a withdrawn type, 3, a less. and. .."
"ESFJ"	"<url> voted for 'i don't care' and i don't, i even do it myself (especially if i'm just quickly grabbing a coffee or something....) but if i see someone full on shopping with sunglasses on i do find it a..."	"< url> voted ' i don ' t care ' and don ' t, i even it myself (' m just quickly grabbing a coffee or something. .. .) if i see full on shopping sunglasses on i do it a. .."
"ESFJ"	"i have a huge interest in talking to people, but i myself have a problem with lack of initiative, probably stemming from under-confidence? i've had a lot of friends who sort of initiated relationship..."	"i have a in people, but i myself a problem lack initiative, probably stemming under - confidence? i ' ve a lot of friends who sort of relationship. .."
"ESFJ"	"i can be kind, or i can be vicious. i have the ability to set my feelings aside to get something done, and something very good or very bad can come of it. whenever i do something nice for someone,..."	"can be, or i can vicious. i have the ability set feelings aside to get, something very good or very bad can come it. i do something nice for someone, ..."
"ESFJ"	"honestly no. unfortunately there are a lot of people that reason in that terms. i'm happy for you that you was just joking! 😉"	"honestly no. unfortunately there a lot of people in that terms. i ' happy you just joking!"
"ESFJ"	"it isn't, though. he hasn't made a decision yet. which is why i'm trying to figure out the best way to communicate with him. i don't know where i messed up, but it seems like i didn't voice my..."	"it isn ' t, . he hasn ' t made a decision yet. which is why i ' m trying figure out the way to communicate with him. i ' messed up, but like i didn ' t voice my. .."
"ESFJ"	"oh i love this topic! fashion is definitively something i care about. i don't follow fashion, i.e. read magazines, watch shows, etc., but i am normally the one people ask for advice, especially for..."	"i love topic! fashion is definitively something i care. i don ' t follow, i. . read magazines, ,. , but i am normally the one people for advice, especially for. .."
"ESFJ"	"i am obsessed with this show but mostly tina. she is such an amazing character. she seems unaware but then you realize she isn't at all. she comes out with the most insightful things. i feel like she..."	"i am with this show but mostly tina. she is such an amazing character. unaware then you realize she '. she out with the most things. i feel like she. .."
"ESFJ"	"that's true, but a lot of the time i personally just like to absorb what someone has said. i like when they tell me things and i like to listen, but sometimes i'm slow to respond because i just want..."	"that ', but a of time i just to what someone has said. i when they tell me things and i like to listen, but sometimes i ' m to respond i just want. .."
"ESFJ"	"yes several. but they were boxing competitions. i was always nervous before a fight but won all of my fights by tko"	"yes several. they were. i always nervous a fight won of my fights by"
"ESFJ"	"esxj i'm in college on the bio/biomedical engineering track right now but if i'm honest with myself, i would love to be an elementary school teacher."	"i ' in college on the / engineering track now but if ' m honest with, love to be an elementary teacher."
"ESFJ"	"i find myself getting impatient writing on forums because there isn't immediate gratification. also, the amount of time it takes to formulate a post would be easier if i just vocalized or expressed..."	"i myself impatient writing on forums there isn ' immediate gratification. , the amount time it takes to formulate would be easier if i just expressed. .."
"ESFJ"	"hello! recently i've partially befriended another college freshman. from our conversations i already knew she was feeling a bit lonely and we'd talk quite a bit after and during class. it's a tiny..."	"hello! i ' ve partially another college freshman. our conversations i already knew she was a we ' d talk quite a bit after during. it ' s a. .."
"ESFJ"	"i actually understand it lol. lets see.. 1.) hmm, do you usually become obsessed with something you are trying to figure out, and forget to eat and drink water? 2.) what type of music do..."	"i actually understand it. lets. ..) hmm, do you usually become obsessed with something you figure out, and eat and drink water? 2.) what of music. .."
"ESFJ"	"i am definitely an <mbti>! how is that for commitment, retsu? :p in actuality, on the most recent test i took, i got <mbti>, but i still stand by my original typing. slogo: what type did you think..."	"am <mbti>! how is, retsu? : p in actuality, on the most test i took, i got <mbti>, but still stand by my original typing. : type did you think. .."
"ESFJ"	"i re-read this like, 3 times. this is so eloquently put, i had my <mbti> guy/friend (whatever we are) read it and laugh uncomfortably. (i know that's his way of agreeing non verbally) i honestly..."	"i re - read this like, 3. this is so, i had my <mbti> guy / (we) it laugh uncomfortably. (i know that ' s his way of agreeing verbally) i. .."
"ESFJ"	"lol i'm an <mbti> does site owning seem like a likely career choice? no. i don't. i'm feeling like mostly xntjs have this paranoia."	"i ' m <mbti> does site owning seem like career choice? no. i don ' t. ' feeling mostly have paranoia."
