"label"	"post"	"post_augmented"
"ESFJ"	"'jaime91 it seems to me that you are in need of control in regard to what you and your husband are doing on dates and holidays as a way of making up for a lack of control in regard to something else...."	"' jaime91 it seems to me that you in need are of control in to regard what you your and husband doing are on dates and holidays as a way of making up for lack a control of in to regard else. something. .."
"ESFJ"	"look, my <mbti> friends, don't let anyone tell you how you should or shouldn't act. if someone can't handle your honesty then don't sweat it. you wont get along with some people no matter what, so..."	"look, my <mbti> friends, don ' t anyone let tell you how you or should shouldn ' act t. if can someone ' handle t your don honesty then t ' sweat it. you wont get along with some people no matter what, so. .."
"ESFJ"	"follow your heart...maybe a break will lead you back to one another? easier said than done! your happiness is important. i do think intps matter of fact nature, makes them seem critical when they..."	"follow heart your. .. maybe a will break lead you back one to another easier? said than done! happiness your important is. i do think intps matter of fact, nature them makes when seem critical they. .."
"ESFJ"	"welcome ling i'm not a cloaked assassin but i to am sure they are here if i discover them i'll give you a heads up please do the same for me"	"welcome ling i m ' a not cloaked assassin but to i they am sure are here if i discover them i ' ll give you a heads do up please same the for me"
"ESFJ"	"what do you mean by project? *intrigued* with you on the 50's. rockabilly has a fun aesthetic though and of course i like marylin's movies (but not enough to have a poster.) i think i..."	"what do mean you by project? * intrigued * with on you 50 the s '. has rockabilly a aesthetic fun though and of course like i marylin ' s movies (not but enough to a have poster.) i i think. .."
"ESFJ"	"i really want to read more about he enneagram. i already have personality types by riso and i find it very interesting. are there any books that you recommend? thanks!"	"Really I to read want more about he enneagram. i already have personality types riso by and i find it very interesting. are there books any that you recommend? ! thanks"
"ESFJ"	"what i've worried about is people thinking i'm trying to be deep and intellectual, like some form of elitism that i've chosen. weirdly i think this makes people think they must have had a harder..."	"I what ' worried about ve is people thinking i m ' trying be to deep and intellectual, like some form elitism of i that ' ve. chosen weirdly i think makes this people think they must have had a. harder.."
"ESFJ"	"hi! first of all, a little disclaimer: i love entjs and haven't had any problems with them yet. except with my boss, who's an asshole. i was hoping someone here could help me out. he's a..."	"! first hi of all, a little disclaimer: i love entjs and haven ' t had any problems them with yet. except with boss my, ' who s an asshole. i someone was hoping could here help me out. he ' s a. .."
"ESFJ"	"in broad terms, some of the values we have recently discussed are things like traditional christmas, the way most people do the holiday, his family, my family and now our family doesn't match up..."	"in broad, some terms the values of we recently have discussed are things like christmas traditional, the way people most do the, holiday his family, my and family now family our doesn ' t match up. .."
"ESFJ"	"i do that too! :d i'm quite often online, though my impression is that esfjs mostly are out with friends. my problem is, i'm not really that popular :p also, my e and s are quite weak, even though..."	"i that do too! : i d ' quite m online often, though my impression is that esfjs mostly are out with. friends my problem is, i ' m really not that popular p: also, my e s and quite are weak even, though. .."
"ESFJ"	"this is the way i see it: i had good experiences in the past, but life will continue to get better and be full of happiness because i'll make it that way. when i was 18 and going on to college (i..."	"Is this way the see i it: had i good experiences in the, past but life will continue to get better and be full happiness of i because ' ll make it that way. when i 18 was and going on to college (i. .."
"ESFJ"	"well hi friend! yes, i do agree with this, but i seem to try to follow their lead (i can be bit guarded too because of being burned in past). so if they're eager, i am too. who knows though."	"hi well friend! yes, do i agree with this, but i to seem try to follow their lead (i be bit can guarded too of because being burned past in) so if. they ' re eager, am i too. who knows though."
"ESFJ"	"it is a scientific fact that women speak in a higher pitch to men that they are attracted to. it is because higher voice means more fertile which will appeal to their natural hormones as well."	"A it is scientific fact that speak women in a higher pitch to that men they are attracted to. it is higher because voice means fertile which more will appeal to natural their hormones as well."
"ESFJ"	"not all leaders are the charismatic type though. i think most are just really well integrated into the external world and get a natural 'high' off getting others to do what they tell them to. it's..."	"all not leaders are charismatic the type though. i think most are just well really into integrated the external world and get a natural high ' ' off getting to what others do they tell them to. it ' s. .."
"ESFJ"	"all that sounds very much inferior se and fe to me. that is, reacting to circumstances instantly but otherwise being dis-jointed from your surroundings while still wanting to please. particularly the..."	"That all very sounds inferior much and se fe me to. that is, reacting to circumstances instantly but being otherwise dis jointed from surroundings - your while still wanting to please. particularly the. .."
"ESFJ"	"hey! i know i'm sort of late to the party for this thread, but i think i have an interesting perspective to add, as i've had this exact situation in my life. i had a falling out with an <mbti>, really..."	"! hey i ' know i m sort of to late the party for this thread, but i think i an interesting have to perspective, add as i ' ve had exact this situation in my life i. had a falling out with an <mbti>, really. .."
"ESFJ"	"hi i'm an <mbti>. i'm 22 years old. i love mbti. i hope to make some friends here. i hope everyone is having a good day"	"hi ' i <mbti> m an. ' i years m 22. old i love mbti. i hope to make some friends here i. hope everyone is a having day good"
"ESFJ"	"yes, actually i know that i'm idealistic but even if i'm aware of it, sometimes i can't stop myself from being chagrined because of that. i often hope the best from people. i think it's more a..."	"yes, actually know i that ' i m idealistic but even i if ' m aware of it, can sometimes i ' t stop myself from being chagrined because of that i. often the hope from best people. i think it ' s more a. .."
"ESFJ"	"you are exactly right about the alone time. he knows i am in full support of this. he sometimes takes it, sometimes not. i usually go to bed around 10 and he stays up partly because he needs this..."	"you are exactly right about the alone time. he knows i am in full support of. this he sometimes takes it, not sometimes. i usually to go bed around and 10 he up stays partly because needs he this. .."
"ESFJ"	"esfjs are istps' supervisors. istps actually tend to be intimidated by esfjs because we use fe way better than they do. istps have fe as their inferior function, so they acknowledge its importance..."	"esfjs are istps ' supervisors istps. actually tend to be intimidated esfjs because by use we fe way better do than they. istps have as fe their function inferior, they so acknowledge importance its. .."
"ESFJ"	"you're used to messing with angry isfps? brave man. but seriously, you don't have to win every argument. some people just want to express themselves, and they don't care if they're convincing..."	"you ' re used to messing angry isfps with? man brave but. seriously, don you ' t to have win every argument. some people just want to express themselves, and don they ' t care if they ' convincing re. .."
"ESFJ"	"yeah there were some warning signs. i just felt selfish for thinking about leaving her for my benefit. she has a lot of physical health issues which probably plays a big role in alot of her emotional..."	"yeah there some were warning signs. i just felt for selfish about thinking leaving her for my benefit. she a has lot of physical health issues which plays probably big a role in alot of her emotional. .."
"ESFJ"	"to change your sentence slightly: also please point out the significant contributions to the intellectual fields (look at newton (<mbti>) and einstein (<mbti>)) you've made, to confirm the idea that you..."	"your to change sentence slightly: please also point the out significant contributions to intellectual the fields (at look newton (<mbti>) and einstein (<mbti>) ) you ' made ve, to confirm the that idea you. .."
"ESFJ"	"'i'm not sure what's better... posting individual pictures or just the link to my entire public gallery (years of pics).. may be easier for me to offer links to individual cool galleries. ..."	"' i m ' not sure what ' better s. . posting. individual pictures or just to the link my entire public gallery (of years pics ). . may be for easier me to offer to links individual cool galleries. ..."
"ESFJ"	"i am an <mbti>. people tell me all the time, however, that i am extremely extroverted because i tend to be warm and friendly and able to make friends fairly quickly. i know that i've heard that <mbti>'s..."	"I am an <mbti>. people tell me all the time, however, i that am because extremely extroverted i be tend to warm friendly and and able to make friends fairly quickly. i know that i ' ve that heard <mbti> s '. .."
"ESFJ"	"hey guys! i had a fun chat with a few type-conscious people today, and one of the topics of discussion were types naturally prone to internal conflicts. the two that come to mind instantaneously..."	"hey! guys i had a fun chat with a type few - conscious people, today one and of the topics of discussion naturally were types to prone internal conflicts. two the to that come mind instantaneously. .."
"ESFJ"	"when conversing with high ne (or ni) users and working to grow our ne, i think the key to going on an ne thought/conversation journey is to follow the one rule in improv comedy. i used to be a..."	"when conversing with high ne (or ni) users and working to grow ne our, think key i the to going on ne thought an conversation / journey to is follow one the rule in improv comedy. i used to a be. .."
"ESFJ"	"every time we start one, it gets little to no activity and is eventually buried. so then someone else comes along and starts a new one. we really need to get one stickied, if the mods are listening..."	"every we start time one, little it gets to no activity and eventually buried is. then so someone else along comes and starts a new one. we need really to get stickied one, if the mods are listening. .."
"ESFJ"	"way way way way too fast. coming from me, that's saying something lol. (i get attached really fast trust me, azrael can attest to this)"	"way way too way way. fast coming from me, that ' s something lol saying. (get i attached really fast me trust, azrael attest to can this )"
"ESFJ"	"flatlander i do agree that the cognitive functions would be more useful for a more definite description of typology than jumping right into myers-briggs or the enneagram for that matter. i did..."	"flatlander do agree i cognitive that the functions would be useful more for more a description definite of typology than jumping right myers into - briggs or the for that enneagram matter. i did. .."
"ESFJ"	"adam: <mbti> o <mbti> sarah: <mbti> julia: <mbti> crosby: <mbti> camille: <mbti> zeek: <mbti> kristina: <mbti> joel: <mbti> jasmine: <mbti> haddie: <mbti>"	": adam o <mbti> sarah <mbti>: julia <mbti>: <mbti>: crosby <mbti> camille: <mbti>: zeek <mbti>: kristina joel <mbti>: jasmine <mbti>: haddie <mbti>: <mbti>"
"ESFJ"	"great questions! i don't have a lot of time right now but i'll check back and probably add more later. what is the best way to initially connect with you? --> probably showing an appreciation for..."	"great! don questions i ' t have a lot of time right but now i ' ll check back and add more probably later. what the best is way to initially connect with you? - -> an probably showing appreciation for. .."
"ESFJ"	"so, i have great trouble identifying my fathers personality. he took a test giving him xsfp, but taking a cognitive functions test the most dominant functions were fe ni te se (and then ti si fi ne)..."	"so, i have great trouble identifying fathers personality my. he took a test him giving xsfp, but taking a test cognitive functions most the dominant were fe functions ni se te (and then ti si ne fi ). .."
"ESFJ"	"happy29, i'm sorry to hear that you have to deal with your ignorant president. i hope you found out the magic that you need and everything goes smooth in the party you organized. laguna, thank you..."	"happy29, i ' m sorry to that hear you have to deal with your ignorant president. i you hope found out the that magic you and need everything goes smooth in the you organized party laguna. thank, you. .."
"ESFJ"	"just to promote the <mbti> case for matt, later on in the season his fi gets messed up and he sort of se-te loops for a while. as well as his poor ni this season. also, this persuaded me a little more:..."	"just to promote the <mbti> case matt for, later on in season the his fi gets messed up and he sort of se loops - te for a while. as well as his poor this season ni. also, this persuaded me a little more: ..."
"ESFJ"	"i still don't get what the big deal was. it was an informal school thing but the flyer said christmas dance/holiday party (something along those lines) and there was no dress code minus the school..."	"i still ' don get what t big the deal was. it was an informal thing school the but flyer said dance christmas / holiday party (something along those lines) there was and no dress minus code the school. .."
"ESFJ"	"i do that too! :d i'm quite often online, though my impression is that esfjs mostly are out with friends. my problem is, i'm not really that popular :p also, my e and s are quite weak, even though..."	"i do that too! : i d ' m quite often online, though my impression is that esfjs mostly out are with friends. my is problem, i m ' really not that popular: p also, my e and s are quite weak, even. though.."
"ESFJ"	"an esfjs worst nightmare: tomorrow i am likely going to have to tell most of my office they are being furloughed, with no idea when they'll be coming back. it's almost a good thing this has been..."	"esfjs an worst: nightmare tomorrow i am likely going to to tell have of most my office are they furloughed being, with no idea when they ' ll be coming back. it ' s almost thing good a this has been. .."
"ESFJ"	"it's what i meant, if not in the same words. for me personally, i can't really say who i'd choose if i had to. if a gun was really to my head i'd just pick someone random. but i'd probably like an..."	"it ' s i what meant, not if in same the words. for me personally, i can ' t really who say ' i d choose if i to had. if gun a really was to my head i ' d just pick someone random. i but d ' probably like an. .."
"ESFJ"	"ah! that's so hard. i love each one in their own way. i think phoebe, if i had to choose. she so free-spirited and funny without even knowing it. :))))"	"ah! that ' s hard so. i love one their each in way own i. phoebe think, if i had to choose. she so free - and spirited funny without it even knowing. :) )) )"
"ESFJ"	"i am a recent convert to ubuntu. i switched from windows xp and so far, i am loving ubuntu and unity! are there any other fellow ubuntu (or linux) users out there?"	"i am a convert recent to ubuntu. from i switched windows and xp far so, i am loving ubuntu and are unity! there other any ubuntu (fellow or linux) users out there?"
"ESFJ"	"hello again. thanks for all your help. i know this is late; it's been quite busy with finals and such. this order is tentative, and some were really close, but here's the order i could come up with..."	"again hello. thanks for all your help. know i is this late; ' it s quite been with busy finals and such. this order is tentative some, and were really close, but here ' s order the i could come with up. .."
"ESFJ"	"you walk in a waiting room with the intention to sit quietly in the corner because you don't want to attract a lot of attention only to find yourself striking up a conversation with a complete..."	"Walk you in a waiting room with the to intention sit quietly corner in the because you don ' want t attract to lot a attention of to only find yourself striking up a conversation with complete a. .."
"ESFJ"	"just wanted to say hi from a newly discovered <mbti> (well, last month counts right?) we are essentially unicorns in the land of pc so its nice to see others pleased with their type..... ..."	"wanted just to say from hi a newly discovered <mbti> (well, last month counts? right) are we essentially unicorns the in of land pc so its to nice see others their with pleased type. .. .. ..."
"ESFJ"	"exaggerations are fun. i can see you striking at perceived unfairness or injustice or harm. everyone is mean but i think your niceness is genuine. (: it is a rare sight, so embrace it! still..."	"exaggerations are fun. i can you see at striking perceived unfairness or injustice harm or. everyone is mean but i is think your niceness genuine. (: it is sight a rare, embrace so it still! ..."
"ESFJ"	"wow... lenabelle this a great topic of discussion. i have never thought about this before, but it's something i think i'm quite resolute about. i don't think i could deal with infidelity... i think..."	"wow. .. lenabelle a this topic great of discussion i. never have thought about this before, but it ' s i something i think ' m quite resolute about. i don ' think t could i deal infidelity with. .. i. think.."
"ESFJ"	"i don't think esfjs are the perfect type. i don't think any type is the perfect type. personality typing is simply a method of describing why a person may act the way that they do, and it takes all..."	"don I ' t think esfjs are type the. perfect i don ' think t any type is the perfect. type personality typing is simply a method describing why of a person may act the way that they do, and takes it. all.."
"ESFJ"	"for sure... read them all, and then decide for your self! i realized there was a misguided portion of my young adult life (15+ years ago) where i mapped out as an <mbti> and then about 10 years later..."	"for sure. .. read them all, then and decide for your! self i realized was there a portion misguided of young my adult life (+ 15 years ago) where i mapped out as an <mbti> and then 10 years about later. .."
"ESFJ"	"let's see... -chipotle burrito -my nails to get done -my hair to get done -coffee -food -for the semester to be done -to get paid again (2 more weeks lol) -to get some replies to the threads..."	"let s ' see. .. - chipotle burrito - my nails get to done my hair - to get done - coffee - food for - the semester to be done to - paid get (again 2 more weeks lol) - to get replies some to the. threads.."
"ESFJ"	"dogsoup ah, thank you! this puts me...right between those two. around my close friends i certainly act/feel/seem like your <mbti> friend. i place an enormous amount of value on inspiration and symbols..."	"dogsoup ah, thank! you me this puts. .. those right between two. my around close friends i act certainly feel / / seem like your <mbti> friend. i place an amount enormous of value on inspiration symbols and. .."
"ESFJ"	"i think it would be nice in future if you know that someone is going to misintepret your post, you qualify what you mean instead of waiting for a response so you can clarify. that would be effective..."	"i think it would be in nice future if you that know someone is going to misintepret your, post qualify you what you instead mean for of waiting response a so you can. clarify that be would effective. .."
"ESFJ"	"there are too many similarities to adequately explain, a ridiculous amount of inverse mirroring. this may be because i developed more, but the intps i'm close to feel like the inner voice i never..."	"there too are many to similarities explain adequately, a ridiculous of amount mirroring inverse. this be may i because developed more, but the intps ' i m close to feel like the inner i voice. never.."
"ESFJ"	"i think <mbti> fits the best....but is still lacking. i would be a solid <mbti> but i score very highly on th e when doing mbti testing. i also have a preference for te. i appreciate it and am drawn to..."	"think I <mbti> fits best the. .. . but is still lacking. i would a be solid but <mbti> score i very highly on th e when mbti doing testing i. also have a preference for te i. appreciate and am it drawn to. .."
"ESFJ"	"people who have experienced a near death experience will usually be forever changed after the event. many of the 'new' traits seem to be traits that infps already have to some degree or another. ..."	"who have people a experienced death experience near will usually be forever changed after the event. many the of new ' ' traits seem to traits be that infps already have to some degree or another. ..."
"ESFJ"	"myers briggs (mbti) disney animal types each mbti type if they were different disney animal characters."	"myers briggs (mbti) types disney animal each type mbti if they were disney characters different animal."
"ESFJ"	"well arguing with me is like a losing battle automatically because even if you do win the immediate argument, you come off as a complete jerk and i start to get mad. you don't want to mess with an..."	"arguing well with is me like a losing automatically battle because even you if win do the immediate argument, you off come as a complete jerk and i start to mad get. you don ' want t mess to an with. .."
"ESFJ"	"now i feel more confused than ever. which personality types should i look more into? or could i actually be any, from all the things i've written? maybe i have no personality :p"	"now i feel more confused than ever which. types personality should i more look into? or could actually i be any, from all the things i ve '? written i maybe have personality no: p"
"ESFJ"	"i reading. although if i read late at night it makes me that much sleepier. sitting in a coffee shop and writing. researching. all of this stimulates and strengthens my mental state. n"	"i. reading although if i read late at it makes night me much that. sleepier sitting in a coffee shop and. writing researching. all of this stimulates strengthens my and state mental n."
"ESFJ"	"anything of this guy: <url> bebop it's a futuristic adventure anime and it has awesome music! cowboy bebop - wikipedia, the free encyclopedia"	"Of anything guy this: <url> bebop it ' s a adventure futuristic anime and has it! awesome cowboy music bebop - the wikipedia, free encyclopedia"
"ESFJ"	"they look like any other shy person, but it seems they really want to join in and don't know how :sad: but once you address and welcome them, they get over their shyness quicker than shy introverts...."	"they look like other any shy, person but it they seems really want join to in and ' don t know how: sad: but once you address welcome and them, they over get their quicker shyness than shy introverts. ..."
"ESFJ"	"the police - can't stand losing you the police's debut is genius. a collection of 10 perfectly crafted new wave/pop songs. only one that comes close, for my money, is their final effort ..."	"the police - can ' t stand you losing the police s ' debut is genius. a of collection 10 perfectly crafted new wave / songs pop. that one only comes close, my money for, is final their effort. .."
"ESFJ"	"we usually have a wide range of humor and love to laugh. well, at least that's how i feel most of the time. if someone wants to start jokes in conversations, i would gladly listen and try to come up..."	"we usually a wide have range of and love humor to laugh. well, at least ' that s i how most feel the of time. if someone wants to start jokes in conversations, would i gladly listen and try to up come. .."
"ESFJ"	"your description of your <mbti> friend totally relates with me. that's what i would share as well during lunch time or during any kind of social interactions, hoping for some attention from the other..."	"your description your of <mbti> friend totally with relates me. that ' what s i would share during as lunch well time or any during of kind interactions social, hoping for some from attention the other. .."
"ESFJ"	"i'm currently engaged to an.<mbti>. what worked for me was being forward with my feelings. just tell the guy you like him. this works for humans in general. not just intps. if you don't make your..."	"' I m engaged currently to an. <mbti>. what worked for me was forward being with feelings my. just tell the you guy him like. works this humans in for general. not just intps. if you don ' t your make. .."
"ESFJ"	"exaggerations are fun. i can see you striking at perceived unfairness or injustice or harm. everyone is mean but i think your niceness is genuine. (: it is a rare sight, so embrace it! still..."	"exaggerations are fun. i see can you striking at perceived or unfairness or injustice harm. is everyone but mean i think your is niceness genuine. (: it is a sight rare, embrace so it! still. .."
"ESFJ"	"i didn't think i was the only one, but there's always the danger of speaking on behalf of people when you don't actually know what they're thinking. personally never hooked up randomly or anything..."	"didn I ' t think was i the one only, there but ' s always the danger speaking of of on behalf people when you don ' t know actually what they ' re. thinking personally never hooked up randomly anything or. .."
"ESFJ"	"pink floyd - the division bell within temptation - hydra kanye west - my beautiful dark twisted fantasy the cure - desintegration tori amos - strange little girls"	"floyd pink - the division bell within - temptation hydra - kanye beautiful west my fantasy dark twisted the cure - tori desintegration amos - strange little girls"
"ESFJ"	"i would place heavy value on gifts with some sort of symbolic meaning about the relationship, something to remind me of the other person! gifts related to my hobbies would also be really pleasing to..."	"i would place heavy value gifts with on sort some of meaning symbolic about the relationship, something to remind me of the other person gifts! related to hobbies my would really also be pleasing to. .."
"ESFJ"	"yes i do like watching those shows. i also like trying to figure out how things will go or what's going to be the outcome of the story. it makes me feel smart when i'm right. as for relating to the..."	"yes i do like watching those shows. also i like to trying figure out how things go will what or ' s going to be the outcome the of story. it me makes feel smart when i ' right m as. for to the relating. .."
"ESFJ"	"thank you so much, grim! i think i am more externally focused, but i will try to be more aware of that in future situations. i have just bought my first apartment and cannot wait to have my friends..."	"you thank so much, grim i! think i am more focused externally, but i will to try be more aware of that in situations future. i just have my bought first apartment and wait cannot to have my friends. .."
"ESFJ"	"well, i'm 100% fesineti (coginitive function stack of <mbti>), but i've never, ever in my entire life been popular. i was one of the weird kids growing up-- partially because my family lived out some..."	", well ' i 100 m% fesineti (coginitive function of stack <mbti> ), but ve i ' never, ever my in entire popular life been. i was one of the weird kids growing up - - partially because my family out lived some. .."
"ESFJ"	"guy fieri - <mbti>/7 giada de laurentiis - <mbti>/2 maybe? paula deen - <mbti>/2 alton brown - <mbti> (i already looked this up a while ago)/5 rachel ray - <mbti>/7 or 9? robert irvine - <mbti>/8 i know..."	"guy fieri - <mbti> / 7 de giada laurentiis - <mbti> / 2? maybe deen paula - <mbti> 2 / alton brown - <mbti> (i already this looked up while a) ago / 5 rachel ray - <mbti> / 7 9 or robert? irvine - <mbti> / i 8 know. .."
"ESFJ"	"way way way way too fast. coming from me, that's saying something lol. (i get attached really fast trust me, azrael can attest to this)"	"way way way way too fast. coming from me, ' that saying s lol something. (attached i get really fast me trust azrael, can attest to this )"
"ESFJ"	"<mbti> 130 lbs 5'5 blue eyes curly brown/blonde hair (it was blonde when i was a kid though :( ) i'm the one in the blue pants below! 243658"	"<mbti> 130 lbs ' 5 5 eyes curly blue brown / hair blonde (was it when i blonde was a kid though: () i ' m one the in the pants below blue! 243658"
"ESFJ"	"i'm looking for perspective from females on just what makes them tick in relationships? what are turn ons, what are turn offs. what give you feelings of security or loneliness? i'm an <mbti>, and..."	"i ' m for looking females perspective from on just what makes them tick? in what relationships are turn ons, are turn what offs. what give you feelings of or security loneliness? i ' m an <mbti>, . and.."
"ESFJ"	"well, i don't think anyone finds it easy to stay concentrated on something that bores them. i have adhd. adhd is easier to identify than add because it's more than concentration problems. ..."	"well i, don ' think t anyone finds it easy to stay on concentrated that something bores them. have i adhd. adhd easier is identify to add than because ' it more s than concentration problems. ..."
"ESFJ"	"i believe the meaning of life is nothing. i'm not here for any other reason than coincidence. however, it's up to me to make the best of it, and i am free to do so:)"	"i believe the meaning life of is nothing. ' i m not here for any other reason than. however coincidence, it ' up to s me make to the best of it, and i am free so do to: )"
"ESFJ"	"i think those pairings are ideal for ease of communication and daily living. this of course which can lead to long term relationship success if that is what someone is seeking, but everyone has..."	"Think I pairings those are ideal ease for of communication and daily. living of this course which lead can long to term relationship success if that is what is someone seeking, but everyone has. .."
"ESFJ"	"i think people take what i say too literally, like it takes a certain kind of person to pick up on the meaning hidden behind my words, or at least to ask hey what did you mean by that? i guess i'm..."	"think I people take i what say too literally, like takes it a certain kind of person to on pick up the meaning hidden behind words my, or at least to ask what hey did mean you that by? i i guess ' m. .."
"ESFJ"	"being happy. that was a good date. he really knows how to make me laugh and smile. i even got a hug, and he smells good, as usual. :proud:"	"being happy. that was a good date. really he how knows to me make laugh and smile. even i got a hug, he smells and good as, . usual: proud:"
"ESFJ"	"i think <mbti> fits the best....but is still lacking. i would be a solid <mbti> but i score very highly on th e when doing mbti testing. i also have a preference for te. i appreciate it and am drawn to..."	"i think fits <mbti> best the. .. . but lacking is still. i would be a <mbti> solid but i score very highly on th when e mbti doing testing. also i have preference a for te i. appreciate it and am drawn to. .."
"ESFJ"	"b positive. i've heard of this idea. i wish i could find out why some countries in asia believe in it. also from what i've heard about type b, it seems somewhat like enneagram type 6 to me. my..."	"positive b. i ' ve heard of this idea. i wish i find could out why some in countries asia believe in it. also what from i ' ve heard type about b, seems it like enneagram somewhat 6 type to. me my. .."
"ESFJ"	"most fictional vampires are stps though lol they are very much in the physical world. i couldn't see them as <mbti> sorry. i can see why basilisk may not be the best though. but idk they exist..."	"Fictional most are vampires stps though lol they are very much in world the physical. i couldn ' t see as them <mbti> sorry i. can why see basilisk may be not the though best. but idk they. exist.."
"ESFJ"	"yeah, you are wording it well in regards to the <mbti> i know. in recent events, i found out this <mbti> loves me, so it explains his very (surprisingly) affectionate, cuddling ways with me. i have..."	"yeah you, are it wording well regards in to the i know <mbti> recent. in events, i found out this <mbti> me loves, so explains it his very (surprisingly) affectionate, cuddling ways with me. have i. .."
"ESFJ"	"look, my <mbti> friends, don't let anyone tell you how you should or shouldn't act. if someone can't handle your honesty then don't sweat it. you wont get along with some people no matter what, so..."	", look my <mbti>, friends don ' t let anyone tell you you how or should shouldn ' act. t if someone can ' t handle your honesty don then ' t sweat it. you wont get along with some people no matter what, so. .."
"ESFJ"	"4 (i love this quote ^_^) we, like flowing water, we are wanderers in search of a sea. juan baladan gadea"	"4 (i this quote love ^ _ ^ ), we like flowing water, we wanderers are of in search a sea. baladan juan gadea"
"ESFJ"	"without further context, it's pretty difficult for me to extrapolate why your friend is reacting the way she is. for me, it really bothers me when i detect even a hint of insincerity in an..."	"without further context, it ' s pretty difficult for to me why extrapolate your friend reacting the is way is she. me for, it really me bothers i detect when even a hint of in insincerity an. .."
"ESFJ"	"if there's one function i'll never understand, that's fi. i don't even know what fi users are talking about when they describe what fi does or feels like."	"there if ' s one function i ' never ll understand, that ' fi s. i don ' t even know fi talking what users about are when they what describe fi or does feels like."
"ESFJ"	"i don't think it's off topic at all, quite the contrary. my whole original reason for writing was that scrolling through the <mbti> forum, where i spend most of my time, most of what i saw was other..."	"i don ' t think it ' s off topic at all, quite the contrary. my whole original reason for writing was that scrolling the through forum <mbti>, where spend i most time of, my of most what i was saw other. .."
"ESFJ"	"esfjs are istps' supervisors. istps actually tend to be intimidated by esfjs because we use fe way better than they do. istps have fe as their inferior function, so they acknowledge its importance..."	"esfjs are ' istps supervisors. actually istps tend to intimidated be by esfjs because use we way fe better they than do. istps have fe their as inferior function, they so its acknowledge. importance.."
"ESFJ"	"ok so here's the thing. last week my friends and i got into an interesting conversation about the quirks that we had, trying to relate them back to type in one way or another. everyone of us at the..."	"here ok so ' s the thing. last week my friends and got i into an interesting about conversation the that quirks we, trying to had relate them back to type one in way another or. everyone of us at the. .."
"ESFJ"	"i never knew this hornet. that's very interesting. this discussion led me back to thinking what this discussion is about: <mbti>'s being led on. another think for an <mbti> or for myself anyways is..."	"never I knew this hornet. ' that s very interesting. this discussion me led back to thinking what discussion this is about: <mbti> ' s led on being. another for think an <mbti> or myself for anyways is. .."
"ESFJ"	"photos are great, and i love printing them for actual photo albums. (old-fashioned, i know, but i love the thought of having my memories in a tangible form that can withstand server crashes and..."	"photos are great, i and love printing for them actual photo albums. (- old fashioned, i know, but the love i thought of having my memories a in form tangible can that withstand crashes server and. .."
"ESFJ"	"this made me laugh~ i needed that :) i don't think my husband really knew he wanted to get married, it was more that it was the next step of what you are suppose to do. for my personality, the..."	"this made me laugh ~ i needed: that) i don ' my t think husband really he knew wanted to married get, it more was that was it the of step next what you are suppose to do. for my personality, the. .."
"ESFJ"	"jabberbroccoli @dark romantic @megatuxracer i am actually an <mbti>, you guys were correct all along."	"jabberbroccoli @ dark @ romantic megatuxracer am i actually an <mbti>, you guys correct were along all."
"ESFJ"	"...lol no we dooon't :unsure: lol okay. the one thing i'm certain about after having read through a few times is that he's being honest when he feeldumps you at the car. that is basically..."	".. . lol we no dooon t ': unsure: lol okay. the one thing i ' m certain about after having read through a few times is he that ' s being when he honest you feeldumps the at car. is that basically. .."
"ESFJ"	"actually don't ask about that. i've had trauma in my life like a lot of people, mainly from my dad like i mentioned. that's why i go to therapy. as for inventing reasons not to trust people, i'm..."	"actually don ' t ask that about. i ' ve had in trauma my life like a lot people of mainly, from my dad like mentioned i. that ' s why i go to. therapy inventing as for reasons not to trust people, i ' m. .."
"ESFJ"	"i love isfjs. they've made some of my best friends throughout my life. we just click so easily and seem to innately understand each other. they are the most comforting type to me. their only downside..."	"Love I isfjs they. ' ve made some of my best friends throughout my life we. just so easily click and seem to innately understand each other. they are most the type comforting to me. downside only their. .."
"ESFJ"	"homemade tomato soup and cucumber slices with salt and pepper. grilling honey-dijon pork tenderloin and garlic shrimp tonight."	"homemade tomato soup cucumber and slices with salt and. pepper grilling honey dijon - pork and tenderloin garlic tonight shrimp."
"ESFJ"	"introverts are smarties, and extroverts are dummies, nana nana boo boooooo! yeah. right. okay, dude. 👅 i did post this article on facebook just now, though, to remind my friends (who are..."	"Introverts smarties are, and extroverts are dummies nana, nana boo boooooo! yeah. right. okay, dude. 👅 i post did this article now on facebook just, though, to my remind (friends who are. .."
"ESFJ"	"definitely ti. honestly, i just don't see any fe. i say probably ixtp--but <mbti> more so. but i'm very new at typing, and don't even know my own type that well, so take what i say with a grain of..."	"ti definitely. , honestly i just don ' see t any fe. i say ixtp probably - - but <mbti> more so. but ' m i very new at typing, and don ' t even know my own type that well, take so what i say with grain a of. .."
"ESFJ"	"sort of, except all of the countries in the competition vote, as well as televoting from any country watching."	"Sort of except, all the of in countries the vote competition, as well as televoting any from country watching."
"ESFJ"	"being happy. that was a good date. he really knows how to make me laugh and smile. i even got a hug, and he smells good, as usual. :proud:"	"Happy being. was that date a good. he knows really how make to laugh and me smile. i even got a hug, and smells he good, as. usual: proud:"
